Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      Khon5.MoonMJ2000Eq.X      Khon5.MoonMJ2000Eq.Y      Khon5.MoonMJ2000Eq.Z      Khon6.MoonMJ2000Eq.X      Khon6.MoonMJ2000Eq.Y      Khon6.MoonMJ2000Eq.Z      Khon7.MoonMJ2000Eq.X      Khon7.MoonMJ2000Eq.Y      Khon7.MoonMJ2000Eq.Z      Khon8.MoonMJ2000Eq.X      Khon8.MoonMJ2000Eq.Y      Khon8.MoonMJ2000Eq.Z      
-4229.49182748812         -4332.83182145434         -6487.027780395656        4868.310424611729         -3517.298129209099        -5249.508450593508        559.6760893639876         -5784.336380002918        -8648.023511833482        -1966.852292781754        1203.501200488623         1796.574410244415         4227.556006445142         4344.196203798725         -6509.340210343114        -516.6311987024383        5789.095264218689         -8670.138363048973        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4211.170995271532        -4349.866942790322        -6512.476592076215        4880.93101065926          -3495.245255538801        -5216.487110426067        585.700369381113          -5782.315006898643        -8644.946281892961        -2052.680051788862        1179.000186780351         1759.756832176674         4209.345612977981         4361.153247422684         -6534.760082495035        -542.5167750606779        5787.132312841597         -8667.203896060179        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4192.744420178293        -4366.792749044995        -6537.761756367967        4893.380645067547         -3473.069817271811        -5183.282719067138        611.7157466051285         -5780.20331203712         -8641.733935020398        -2137.096462281188        1153.688308128156         1721.728618787267         4191.030428580416         4378.001401445013         -6560.016969574106        -568.3939533483353        5785.079378887633         -8664.134633508598        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4174.213204653701        -4383.609483127002        -6562.883637874154        4905.657339215861         -3450.771491807463        -5149.894798966605        637.7218091547256         -5778.001267950604        -8638.386430643892        -2220.083612911287        1127.604642959923         1682.548282985357         4172.611545283988         4394.740910436347         -6585.11123688244         -594.2623266779701        5782.936435115291         -8660.930533446051        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4155.578438842203        -4400.31738610164         -6587.842598420713        4917.759075253038         -3428.349955647049        -5116.32287131215         663.7181444579619         -5775.708846050708        -8634.903726519842        -2301.627377563389        1100.787660995498         1642.273419230987         4154.090042923286         4411.372017084941         -6610.043246896937        -620.1214875004953        5780.703453155205         -8657.591552236947        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4136.84120079584         -4416.916697192137        -6612.638997058544        4929.683805503126         -3405.804884461671        -5082.566456132379        689.7043392234482         -5773.326016626801        -8631.285778730744        -2381.717183841625        1073.275107000227         1600.960530013894         4135.466989342356         4427.894962198829         -6634.813359272739        -645.9710275766556        5778.380403508607         -8654.117644555969        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4118.002556678257        -4433.407653781265        -6637.273190066247        4941.429451856355         -3383.135953163845        -5048.625072405615        715.6799794111284         -5770.852748844452        -8627.532541682915        -2460.345777747745        1045.103901476919         1558.664877699426         4116.743440597143         4444.309984708554         -6659.421930847311        -671.8105379480985        5775.967255545605         -8650.508763385544        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4099.063560964947        -4449.790491413296        -6661.745530953413        4952.993905145617         -3360.342835982927        -5014.498238174405        741.6446502031758         -5768.289010743902        -8623.643968104152        -2537.508987724141        1016.310057382827         1515.440360363602         4097.920441154158         4460.617321670114         -6683.869315644944        -697.6396089083282        5773.463977503474         -8646.764860013325        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4080.025256639288        -4466.065443796295        -6686.056370464474        4964.375024507346         -3337.425206544547        -4980.185470666111        767.5979359744815         -5765.634769238211        -8619.620009041289        -2613.205490792578        986.9286118292948         1471.339410048909         4078.999024084886         4476.817208268185         -6708.155864881715        -723.4578299737768        5770.870536484901         -8642.885884029572        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4060.888675385388        -4482.232742804787        -6710.206056582887        4975.570636726625         -3314.382737954264        -4945.686286419863        793.5394202633179         -5762.889990111711        -8615.460613857707        -2687.436583091214        956.9935716362088         1426.412911746957         4059.980211256712         4492.909877819824         -6732.281926970958        -749.264789854351         5768.186898456101         -8638.871783324415        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4041.654837776441        -4498.292618482679        -6734.194934535961        4986.578535566048         -3291.215102885646        -4911.000201420145        819.4686857415945         -5760.054638018031        -8611.165730230641        -2760.205956704915        926.5378715669212         1380.710141345611         4040.865013519942         4508.895561778132         -6756.247847529128        -775.0600764242699        5765.413028244948         -8634.722504085003        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4022.324753459776        -4514.245299046524        -6758.023346799979        4997.396481078235         -3267.921973672943        -4876.126731237324        845.3853141848231         -5757.128676478344        -8606.735304148518        -2831.519484307966        895.5933440540102         1334.278720756978         4021.654430891387         4524.774489736592         -6780.053969382017        -800.8432766922633        5762.54888953903          -8630.43799079262         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4002.89942133869         -4530.091010888951        -6781.691633105773        5008.022198900639         -3244.503022408593        -4841.06539117542         871.2888864427223         -5754.11206787941         -8602.169279908194        -2901.385012795276        864.1906992382137         1287.164588460859         4002.349452734285         4540.546889433259         -6803.700632571359        -826.6139767719433        5759.594444883522         -8626.018186219662        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3983.379829750047        -4545.829978582551        -6805.200130444675        5018.45337953337          -3220.95792104576         -4805.81569642754         897.1789824085427         -5751.004773471606        -8597.46760011201         -2969.81216677319         832.3595141744881         1239.411983747297         3982.951057934784         4556.212986755505         -6827.188174361916        -852.3717618521187        5756.549655679264         -8621.463031426552        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3963.766956639301        -4561.462424883764        -6828.549173074818        5028.687677598093         -3197.286341506289        -4770.377162239325        923.0551809889148         -5747.806753366836        -8592.630205664856        -3036.812162509072        800.1282301080646         1191.063443014966         3963.460215075233         4571.773005744792         -6850.516929248683        -878.1162161665852        5753.414482180437         -8616.772465758506        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3944.061769731517        -4576.988570737245        -6851.73909252786         5038.722711078939         -3173.487955794015        -4734.7493040806          948.9170600735815         -5744.517966536514        -8587.657035771103        -3102.397632709239        767.5241567828925         1142.159806571843         3943.877882603731         4587.227168601705         -6873.687228964569        -903.8469229639741        5750.188883492432         -8611.946426842289        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3924.265226699645        -4592.408635280284        -6874.770217615835        5048.556060543866         -3149.562436114065        -4698.931637825983        974.7641965046059         -5741.138370809334        -8582.548027931436        -3166.582462292165        734.5734828127606         1092.740234487093         3924.205009001133         4602.575695691281         -6896.699402488302        -929.563464477309         5746.872817569616         -8606.984850582841        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3904.37827532948         -4607.722835847424        -6897.642874438578        5058.185268346278         -3125.509454998086        -4662.923679944375        1000.596166045405         -5737.667922869092        -8577.303117939678        -3229.381635159312        701.301291218464          1042.842230151771         3904.442532944318         4617.818805548304         -6919.553776052664        -955.2654218935058        5743.466241212911         -8601.887671159726        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3884.401853681309        -4622.931387975463        -6920.357386391232        5067.607837806223         -3101.328685436019        -4626.724947698385        1026.412543349841         -5734.106578252366        -8571.922239879379        -3290.811091828102        667.7315793087473         992.5016703187575         3884.591383466613         4632.956714883039         -6942.250673152928        -980.952375322755         5739.969110067439         -8596.65482102368         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3864.336890248815        -4638.034505408388        -6942.914074172077        5076.821232370799         -3077.019801014379        -4590.334959353408        1052.212901931081         -5730.454291346221        -8566.405326120424        -3350.887597679393        633.8872821586265         941.752840504967          3864.652480115357         4647.989638586965         -6964.79041455558         -1006.623903767322        5736.38137861999          -8591.286230892831        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3844.184304115013        -4653.032400102675        -6965.313255790665        5085.822874753154         -3052.58247606158         -4553.753234397605        1077.996814130107         -5726.711015385765        -8560.75230731559         -3409.628621486307        599.7902990119474         890.6284747495665         3844.626733106386         4662.917789738625         -6987.173318307221        -1032.279585090408        5732.703000196634         -8585.781829749045        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3823.94500510511         -4667.925282232653        -6987.555246576114        5094.610146048712         -3028.016385800714        -4516.979293772558        1103.763851083757         -5722.876702451715        -8554.963112396828        -3467.052223822742        565.4615220072155         839.1597988287685         3824.515043475607         4677.741379609826         -7009.399699743823        -1057.918995985063        5728.933926960017         -8580.141544834012        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3803.619893936848        -4682.713360196052        -7009.640359185709        5103.180384829291         -3003.321206509776        -4480.012660115812        1129.513582693529         -5718.951303467868        -8549.03766857172         -3523.176954902883        530.9208666921477         787.3765761293616         3804.31830322789          4692.460617671721         -7031.469871499925        -1083.541711942351        5725.07410990668          -8574.365301645303        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3783.209862367599        -4697.396840619695        -7031.568903613646        5111.530886213295         -2978.496615690106        -4442.852858015161        1155.245577592752         -5714.934768198495        -8542.975901319558        -3578.02176136832         496.1873038576159         735.3071554782218         3784.037395483057         4707.07571160121          -7053.384143518342        -1109.147307219624        5721.123498864501         -8568.453023932365        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3762.715793339477        -4711.975928365311        -7053.341187199985        5119.658900911862         -2953.542292243234        -4405.499414275924        1180.959403114801         -5710.827045245751        -8536.777734387608        -3631.605901519011        461.2788922797772         682.9785203142819         3763.673194619652         4721.586867287348         -7075.142823059723        -1134.735354808567        5717.082042489725         -8562.404633692378        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3742.13856112113         -4726.450826535482        -7074.957514639798        5127.561634250043         -2928.45791665648         -4367.951858201341        1206.654625260388         -5706.628082046926        -8530.443089787062        -3683.948868476029        426.2128120140405         630.4163386701985         3743.226566415338         4735.994288837945         -7096.746214712563        -1160.305426402891        5712.949688264256         -8556.22005116599         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3721.479031447263        -4740.821736479731        -7096.418187992487        5135.236245162319         -2903.243171197872        -4330.209721886858        1232.330808664672         -5702.337824871647        -8523.971887789012        -3735.070320761064        391.0053979344084         577.6450135063933         3722.698368185549         4750.298178586119         -7118.194620403112        -1185.857092365797        5708.726382492663         -8549.899194833037        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3700.738061655837        -4755.088857800598        -7117.72350669124         5142.67984516226          -2877.897740120825        -4292.272540529215        1257.987516564317         -5697.956218819178        -8517.364046920367        -3784.99001978559         355.6721732568694         524.6877330067655         3702.089448919054         4764.498737097194         -7139.488339405609        -1211.38992169738         5704.412070299295         -8543.441981408061        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3679.916500822466        -4769.252388360052        -7138.87376755265         5149.889497283904         -2852.42130987886         -4254.139852750537        1283.624310764251         -5693.48320781537         -8510.619483959526        -3833.727773752587        320.2278828257695         471.5665205069672         3681.400649411313         4778.596163175302         -7160.627668352521        -1236.903482001449        5700.006695625169         -8536.848325835905        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3659.015189892554        -4783.312524285706        -7159.869264786466        5156.862214996654         -2826.813569351099        -4215.811200938741        1309.240751604026         -5688.918734609848        -8503.738113932151        -3881.303387492371        284.6865259785554         418.3022837794415         3660.632802395441         4792.590653870575         -7181.612901244967        -1262.397339452466        5695.510201224883         -8530.118141286948        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3638.034961810976        -4797.269459977382        -7180.71029000546         5163.594961089955         -2801.074210078979        -4177.286131604647        1334.836397923878         -5684.262740772916        -8496.719850106732        -3927.736617770221        249.0613888370572         364.9148634486046         3639.786732671026         4806.48240448584          -7202.444329463222        -1287.871058761957        5690.922528663505         -8523.251339152557        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3616.976641649904        -4811.123388113541        -7201.397132235419        5170.084646529518         -2775.202926514525        -4138.56419575667         1360.410807030974         -5679.515166692523        -8489.564603990075        -3973.04713362758         213.3650759004231         311.4230803511455         3618.863257230085         4820.271608583862         -7223.12224177731         -1313.324203144701        5686.243618313252         -8516.247829040134        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3595.841046733549        -4824.874499657963        -7221.930077925193        5176.328129282279         -2749.199416281204        -4099.644949294132        1385.963534664712         -5674.675951571146        -8482.272285322673        -4017.254481340235        177.609540841775          257.8447816944972         3597.863185381575         4833.958457994391         -7243.646924357701        -1338.756334284553        5681.473409350292         -8509.107518768316        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3574.628986761731        -4838.522983866307        -7242.309410956936        5182.322213110281         -2723.063380447406        -4060.527953419951        1411.494134962093         -5669.745033422543        -8474.842802074098        -4060.378053600667        141.806116430671          204.196885898622          3576.787318872986         4847.543142821174         -7264.018660786052        -1364.167012300459        5676.611839751335         -8501.830314361941        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3553.341263930197        -4852.069028292957        -7262.535412656332        5188.063646332128         -2696.794523813689        -4021.212775073582        1437.002160422911         -5664.722349068528        -8467.27606043822         -4102.437062557728        105.9655435234308         150.4954260345694         3555.636452010309         4861.025851449434         -7284.237732066103        -1389.555795711407        5671.6588462902           -8494.416120046953        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3531.978673049947        -4865.512818797681        -7282.608361802952        5193.549120551499         -2670.392555214159        -3981.69898738552         1462.487161874364         -5659.607834135662        -8459.571964828268        -4143.450516367622        70.09799907909473         96.75559179781703         3534.411371775845         4874.4067705528           -7304.304416634492        -1414.9222414018          5666.614364534355         -8486.864838245223        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3510.542001663591        -4878.854539552529        -7302.52853464066         5198.775269350619         -2643.85718783272         -3941.986170153992        1487.948688435485         -5654.401423051881        -8451.730417871979        -4183.437198937172        34.21312317342381         42.99176997490576         3513.112857943517         4887.686085100839         -7324.218990371752        -1440.265904585831        5661.478328841331         -8479.176369569206        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3489.032030160131        -4892.094373048676        -7322.296204888102        5203.738666949328         -2617.188139535094        -3902.073910345382        1513.386287481291         -5649.103049043028        -8443.751320406445        -4222.415652561875        -1.679955005994998        -10.78241662010259        3491.7416831929           4900.863978366193         -7343.981726613303        -1465.586338772322        5656.250672355207         -8471.350612816648        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3467.449531887891        -4905.232500103331        -7341.91164374919         5208.435826827481         -2590.385133217191        -3861.961802619204        1538.799504606461         -5643.712644129351        -8435.634571473056        -4260.404163182713        -37.57259218889521        -64.55407174800348        3470.298613220744         4913.940631931997         -7363.592896160451        -1490.883095728641        5650.931327002763         -8463.387464964995        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3445.795273265103        -4918.269099866622        -7361.37511992373         5212.86320030957          -2563.447897170729        -3821.649449879042        1564.187883588951         -5638.230139121966        -8427.380068312239        -4297.42074800859         -73.45660707401112        -118.3109898817493        3448.784406850871         4926.916225699213         -7383.05276729149         -1516.155725444376        5645.520223489788         -8455.286821165908        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3424.070013888879        -4931.204349828666        -7380.686899617984        5217.017175111803         -2536.376165467023        -3781.136463850708        1589.550966352748         -5632.655463619187        -8418.987706358137        -4333.483145270322        -109.3242573937168        -172.0416218643513        3427.199816141976         4939.790937893966         -7402.361605772807        -1541.403776094958        5640.017291297379         -8447.048574739514        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3402.274506642367        -4944.038425826468        -7399.847246555335        5220.894073848554         -2509.169678359831        -3740.422465688986        1614.888292931078         -5626.988546002904        -8410.457379233208        -4368.60880589101         -145.1682179769123        -225.7350420645234        3405.545586493856         4952.564945074962         -7421.519674869924        -1566.626794004755        5634.422458677931         -8438.672617168617        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3380.40949780005         -4956.771502050935        -7418.856421986988        5224.49015249894          -2481.828182708006        -3699.50708661438         1640.199401428457         -5621.229313434771        -8401.788978742683        -4402.814886877022        -180.9815597903798        -279.3809170001914        3383.822456751775         4965.238422140945         -7440.527235358677        -1591.82432360953         5628.735652651172         -8430.158838092888        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3358.475727131241        -4969.403751053978        -7437.714684702572        5227.801598830789         -2454.351432419382        -3658.389968581352        1665.483827982855         -5615.377691852409        -8392.982394869003        -4436.118246247759        -216.7577299353434        -332.9694753949589        3362.031159308797         4977.81154233795          -7459.384545536333        -1616.995907419187        5622.956799000254         -8421.507125302829        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3336.473928001709        -4981.935343755453        -7456.42229104093         5230.824530781829         -2426.739188916486        -3617.070764979653        1690.741106727219         -5609.433605965547        -8384.037515766133        -4468.535439341853        -252.4905325730215        -386.4914796273952        3340.172420206771         4990.284477266832         -7478.091861232693        -1642.141085979587        5617.085822267662         -8412.717364733748        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3314.404827474151        -4994.366449450259        -7474.979494900792        5233.554994796345         -2398.991221625605        -3575.549141370575        1715.970769750886         -5603.396979252051        -8374.954227753769        -4500.082716347708        -288.174110750886         -439.938198530901         3318.246959235636         5002.657396890616         -7496.649435821266        -1667.259397834132        5611.122645750918         -8403.789440459499        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3292.269146406092        -5006.697235815373        -7493.386547751477        5235.988964116143         -2371.107308490056        -3533.8247762596          1741.172347060521         -5597.267733953966        -8365.732415311446        -4530.776020923513        -323.8029290993727        -493.3013814986043        3296.255490030744         5014.930469541854         -7515.057520230359        -1692.350379485055        5605.067191498601         -8394.723234686287        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3270.067599547328        -5018.9278689169          -7511.643698643675        5238.122337024601         -2343.087236509076        -3491.897361907511        1766.345366540307         -5591.045791073455        -8356.37196107264         -4560.630989781814        -359.3717573683098        -546.5732338466187        3274.198720168788         5027.103861930111         -7533.31636295421         -1717.413565354364        5598.919380305888         -8385.518627746264        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3247.800895634631        -5031.058513217096        -7529.751194220051        5239.950935041998         -2314.930802303745        -3449.766605181954        1791.4893539123           -5584.731070368609        -8346.872745818575        -4589.662953126652        -394.8756547709636        -599.746393387948         3252.077351262385         5039.177739149294         -7551.426210064034        -1742.448487744026        5592.679131710247         -8376.175498091077        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3225.46973748575         -5043.089331581461        -7547.709278726034        5241.470501071773         -2286.637812710935        -3407.432228451391        1816.603832695808         -5578.323490349328        -8337.234648472266        -4617.886935840244        -430.3099551038904        -652.8139081687114        3229.892079052574         5051.152264684933         -7569.387305219148        -1767.454676796217        5586.346363987075         -8366.693722285243        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3203.074822091497        -5055.020485285728        -7565.518194020478        5242.676697494986         -2258.20808540727         -3364.893970523641        1841.688324166927         -5571.822968273045        -8327.457546092104        -4645.317659328168        -465.6702526104054        -705.7692153186363        3207.64359350031          5063.027600421628         -7587.199889677984        -1792.431660452916        5579.920994145185         -8357.073174999547        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3180.616840706323        -5066.852134022891        -7583.178179586263        5243.565104212787         -2229.641449564137        -3322.151587631466        1866.742347317049         -5565.229420140415        -8317.541313865629        -4671.969543938816        -500.9523885557428        -758.6061209677428        3185.332578876347         5074.803906650384         -7604.86420230908         -1817.378964414704        5573.402937922263         -8347.313729004178        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3158.096478937718        -5078.584435910219        -7600.689472541024        5244.131216634123         -2200.937746535696        -3279.204854467389        1891.765418811352         -5558.542760690965        -8307.485825103053        -4697.856711881876        -536.1524384827208        -811.3187811823445        3162.959713849414         5086.481342075829         -7622.380479602114        -1842.296112100128        5566.792109780217         -8337.415255161977        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3135.514416833874        -5090.217547496271        -7618.052307647726        5244.370443608845         -2172.096830581475        -3236.053565270617        1916.757052946603         -5551.762903398601        -8297.290951230782        -4722.992990578176        -571.2667001167574        -863.9016838738171        3140.525671573472         5098.060063823534         -7639.74895567882         -1867.182624603272        5560.088422900619         -8327.377622421351        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3112.871328970243        -5101.751623767792        -7635.266917325207        5244.278105303121         -2143.118569625396        -3192.697534968378        1941.716761608724         -5544.88976046718         -8286.956561784755        -4747.391916379507        -606.291681890536         -916.3496316351666        3118.031119772932         5109.540227447302         -7656.969862303886        -1892.038020652079        5553.29178917977          -8317.200697809254        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3090.167884534283        -5113.186818156784        -7652.333531658791        5243.849431016366         -2114.002846053001        -3149.13660037487         1966.644054229488         -5537.923242825869        -8276.482524403793        -4771.066738603986        -641.2240920586482        -968.6577254613076        3095.476720827282         5120.921986936359         -7674.043428895791        -1916.861816565448        5546.402119224047         -8306.884346424005        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3067.404747409455        -5124.523282547292        -7669.252378410776        5243.079556938028         -2084.749557549134        -3105.370621450696        1991.538437743147         -5530.863260124635        -8265.868704822817        -4794.030423837248        -676.060828374073         -1020.821349310558        3072.863131853752         5132.205494722555         -7690.969882537713        -1941.653526209993        5539.419322344969         -8296.428431428038        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3044.582576257584        -5135.761167282428        -7686.023683030842        5241.963523843093         -2055.358617977967        -3061.399482625973        2016.399416542379         -5523.709720729414        -8255.114966865891        -4816.295660455304        -710.7989682990592        -1072.836155466226        3050.191004789027         5143.390901687439         -7707.749447988172        -1966.412660956732        5532.343306554219         -8285.832814040492        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3021.702024599712        -5146.900621171168        -7702.647668666585        5240.496274723264         -2025.829958307717        -3017.223094190354        2041.226492433576         -5516.462531717494        -8244.221172439342        -4837.874863329751        -745.4357597238413        -1124.698050658626        3027.460986469465         5154.478357169573         -7724.382347691819        -1991.138729636557        5525.173978558654         -8275.097353529723        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2998.763740896306        -5157.941791495221        -7719.124556173789        5238.672652354231         -1996.163527582481        -2972.841393753799        2066.019164592144         -5509.121598872647        -8233.187181524627        -4858.780178680259        -779.9686121678387        -1176.403182909242        3004.673718710372         5165.468008971482         -7740.868801790042        -2015.831238495884        5517.911243755196         -8264.221907205821        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2975.76836862549         -5168.88482401587         -7735.454564126863        5236.487396795419         -1966.359293943475        -2928.254347781505        2090.776929516403         -5501.686826680234        -8222.012852171174        -4879.023489041894        -814.395088439036         -1227.947929060829        2981.82983838371          5176.360003366703         -7757.209028131649        -2040.489691151131        5510.555006225724         -8253.206330412795        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2952.716546360869        -5179.729862980676        -7751.637908828998        5233.935142822273         -1936.417245702614        -2883.461953207254        2115.499280981894         -5494.158118322346        -8210.698040489209        -4898.616418320511        -848.7128967279568        -1279.328882958071        2958.929977494932         5187.15448510689          -7773.403242283297        -2065.113588543376        5503.105168731869         -8242.050476520919        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2929.608907847491        -5190.477051130307        -7767.674804322465        5231.010417287762         -1906.337392470901        -2838.464239128967        2140.185709994403         -5486.535375672727        -8199.242600642348        -4917.570336910314        -882.9198831141111        -1330.542844245356        2935.974763258302         5197.851597428642         -7789.451657540048        -2089.702428891847        5495.561632709578         -8230.754196918817        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2906.446082077047        -5201.126529705158        -7783.565462398794        5227.707636413164         -1876.11976634484         -2793.26126859145         2164.835704742989         -5478.818499291767        -8187.646384840162        -4935.896366852394        -917.0140244633803        -1381.586807749889        2912.964818171517         5208.451482060613         -7805.354484935728        -2114.255707647011        5487.924298264013         -8219.317341005459        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
